locid,ndowid,timestamp,lng,lat,hdop,species,mgmtarea,deviceid
1,1,4/6/2015 4:00,-141.80172,62.6604,0.9,Lynx,Tetlin Refuge,ATS
1,1,4/6/2015 8:00,-141.80378,62.6629,0.9,Lynx,Tetlin Refuge,ATS
1,1,4/6/2015 12:00,-141.76657,62.66807,1.1,Lynx,Tetlin Refuge,ATS
1,1,4/6/2015 16:00,-141.76304,62.6791,1.1,Lynx,Tetlin Refuge,ATS
1,1,4/6/2015 20:00,-141.76161,62.68157,0.9,Lynx,Tetlin Refuge,ATS
1,1,4/7/2015 0:00,-141.70846,62.67416,0.9,Lynx,Tetlin Refuge,ATS
1,1,4/7/2015 4:00,-141.73986,62.64091,0.8,Lynx,Tetlin Refuge,ATS
1,1,4/7/2015 8:00,-141.75737,62.64162,1.4,Lynx,Tetlin Refuge,ATS
1,1,4/7/2015 12:01,-141.76133,62.63347,1.1,Lynx,Tetlin Refuge,ATS
1,1,4/7/2015 16:00,-141.76708,62.64416,1.1,Lynx,Tetlin Refuge,ATS
1,1,4/7/2015 20:01,-141.75733,62.64456,1.7,Lynx,Tetlin Refuge,ATS
1,1,4/8/2015 0:00,-141.75444,62.64411,1.2,Lynx,Tetlin Refuge,ATS
1,1,4/8/2015 4:00,-141.75515,62.64331,0.9,Lynx,Tetlin Refuge,ATS
1,1,4/8/2015 8:00,-141.76065,62.64309,1.2,Lynx,Tetlin Refuge,ATS
1,1,4/8/2015 12:00,-141.76042,62.64329,1.1,Lynx,Tetlin Refuge,ATS
1,1,4/8/2015 16:00,-141.79998,62.66326,1.2,Lynx,Tetlin Refuge,ATS
1,1,4/8/2015 20:01,-141.80062,62.65394,1.2,Lynx,Tetlin Refuge,ATS
1,1,4/9/2015 0:00,-141.73547,62.63737,0.9,Lynx,Tetlin Refuge,ATS
1,1,4/9/2015 4:00,-141.71578,62.65062,0.9,Lynx,Tetlin Refuge,ATS
1,1,4/9/2015 16:00,-141.76077,62.64352,1.4,Lynx,Tetlin Refuge,ATS
1,1,4/9/2015 20:00,-141.76901,62.64471,1,Lynx,Tetlin Refuge,ATS
1,1,5/11/2015 20:00,-141.75973,62.65786,1.9,Lynx,Tetlin Refuge,ATS
1,1,5/12/2015 0:00,-141.72459,62.6671,1,Lynx,Tetlin Refuge,ATS
1,1,5/12/2015 4:00,-141.72047,62.66683,1.4,Lynx,Tetlin Refuge,ATS
1,1,5/12/2015 8:00,-141.67974,62.64395,1.2,Lynx,Tetlin Refuge,ATS
1,1,5/12/2015 12:00,-141.67356,62.64079,1,Lynx,Tetlin Refuge,ATS
1,1,5/12/2015 16:00,-141.67359,62.64083,1.2,Lynx,Tetlin Refuge,ATS
1,1,5/12/2015 20:00,-141.65086,62.65527,1.1,Lynx,Tetlin Refuge,ATS
1,1,5/13/2015 0:00,-141.66139,62.66933,1.2,Lynx,Tetlin Refuge,ATS
1,1,5/13/2015 4:00,-141.71189,62.67826,1.1,Lynx,Tetlin Refuge,ATS
1,1,5/13/2015 8:00,-141.74703,62.68152,1.2,Lynx,Tetlin Refuge,ATS
1,1,5/13/2015 12:00,-141.75032,62.67182,1,Lynx,Tetlin Refuge,ATS
1,1,5/13/2015 16:00,-141.75022,62.67206,1,Lynx,Tetlin Refuge,ATS
1,1,5/13/2015 20:00,-141.75599,62.65579,1.1,Lynx,Tetlin Refuge,ATS
1,1,5/14/2015 0:00,-141.74597,62.63614,1.2,Lynx,Tetlin Refuge,ATS
1,1,5/14/2015 4:00,-141.74969,62.63761,1.2,Lynx,Tetlin Refuge,ATS
1,1,5/14/2015 8:00,-141.75009,62.63786,0.9,Lynx,Tetlin Refuge,ATS
1,1,5/14/2015 12:00,-141.77671,62.64797,1.3,Lynx,Tetlin Refuge,ATS
1,1,5/14/2015 16:00,-141.77717,62.64723,1,Lynx,Tetlin Refuge,ATS
1,1,5/14/2015 20:00,-141.79833,62.64696,1,Lynx,Tetlin Refuge,ATS
1,1,5/15/2015 0:00,-141.78593,62.64679,1.2,Lynx,Tetlin Refuge,ATS
1,1,5/15/2015 4:00,-141.75607,62.64889,1.3,Lynx,Tetlin Refuge,ATS
1,1,5/15/2015 8:00,-141.73498,62.66973,1.3,Lynx,Tetlin Refuge,ATS
1,1,5/15/2015 12:00,-141.72662,62.67095,1.2,Lynx,Tetlin Refuge,ATS
1,1,5/15/2015 16:00,-141.72662,62.67092,0.9,Lynx,Tetlin Refuge,ATS
1,1,5/15/2015 20:00,-141.71243,62.67208,0.8,Lynx,Tetlin Refuge,ATS
1,1,5/16/2015 0:00,-141.6929,62.65039,1.3,Lynx,Tetlin Refuge,ATS
1,1,5/16/2015 4:00,-141.76568,62.64735,1,Lynx,Tetlin Refuge,ATS
1,1,5/16/2015 8:00,-141.78865,62.64999,1.3,Lynx,Tetlin Refuge,ATS
1,1,5/16/2015 12:00,-141.78448,62.64757,0.9,Lynx,Tetlin Refuge,ATS
1,1,5/16/2015 20:00,-141.79856,62.65055,1.4,Lynx,Tetlin Refuge,ATS
1,1,5/17/2015 0:00,-141.7669,62.64049,1,Lynx,Tetlin Refuge,ATS
1,1,5/17/2015 4:00,-141.73002,62.63237,1.2,Lynx,Tetlin Refuge,ATS
1,1,5/17/2015 8:00,-141.72666,62.66685,0.8,Lynx,Tetlin Refuge,ATS
1,1,5/17/2015 12:00,-141.70083,62.67216,0.9,Lynx,Tetlin Refuge,ATS
1,1,5/17/2015 16:00,-141.70014,62.67149,1.5,Lynx,Tetlin Refuge,ATS
1,1,5/17/2015 20:00,-141.67578,62.66637,1.4,Lynx,Tetlin Refuge,ATS
1,1,5/18/2015 0:00,-141.71708,62.6597,1,Lynx,Tetlin Refuge,ATS
1,1,5/18/2015 4:00,-141.73031,62.67378,1.2,Lynx,Tetlin Refuge,ATS
1,1,5/18/2015 8:00,-141.72239,62.67155,0.8,Lynx,Tetlin Refuge,ATS
1,1,5/18/2015 16:01,-141.75045,62.66639,1.3,Lynx,Tetlin Refuge,ATS
1,1,5/18/2015 20:00,-141.7658,62.64453,0.9,Lynx,Tetlin Refuge,ATS
1,1,5/19/2015 0:01,-141.75813,62.64239,1.6,Lynx,Tetlin Refuge,ATS
1,1,5/19/2015 4:00,-141.68614,62.63866,1,Lynx,Tetlin Refuge,ATS
1,1,5/19/2015 8:01,-141.6963,62.65761,1,Lynx,Tetlin Refuge,ATS
1,1,5/19/2015 12:00,-141.6963,62.65747,0.9,Lynx,Tetlin Refuge,ATS
1,1,5/19/2015 16:00,-141.69392,62.65692,0.9,Lynx,Tetlin Refuge,ATS
1,1,5/19/2015 20:01,-141.69358,62.6566,0.8,Lynx,Tetlin Refuge,ATS
1,1,5/20/2015 0:00,-141.65905,62.65968,1.2,Lynx,Tetlin Refuge,ATS
1,1,5/20/2015 4:00,-141.69094,62.66764,0.9,Lynx,Tetlin Refuge,ATS
1,1,5/20/2015 8:00,-141.71713,62.6612,0.9,Lynx,Tetlin Refuge,ATS
1,1,5/20/2015 12:00,-141.71757,62.66121,0.8,Lynx,Tetlin Refuge,ATS
1,1,5/20/2015 16:00,-141.71739,62.66118,1.3,Lynx,Tetlin Refuge,ATS
1,1,5/20/2015 20:00,-141.75538,62.65647,0.9,Lynx,Tetlin Refuge,ATS
1,1,5/21/2015 0:00,-141.79815,62.64734,1.1,Lynx,Tetlin Refuge,ATS
1,1,5/21/2015 4:00,-141.7638,62.64403,0.9,Lynx,Tetlin Refuge,ATS
1,1,5/21/2015 8:00,-141.76228,62.64382,1.1,Lynx,Tetlin Refuge,ATS
1,1,5/21/2015 12:00,-141.76252,62.64393,0.7,Lynx,Tetlin Refuge,ATS
1,1,5/21/2015 16:00,-141.76243,62.64401,1.1,Lynx,Tetlin Refuge,ATS
1,1,5/21/2015 20:00,-141.76029,62.64982,1.1,Lynx,Tetlin Refuge,ATS
1,1,5/22/2015 0:02,-141.72825,62.67396,1.5,Lynx,Tetlin Refuge,ATS
1,1,5/22/2015 4:00,-141.69995,62.66166,1.9,Lynx,Tetlin Refuge,ATS
1,1,5/22/2015 8:00,-141.69999,62.66164,0.8,Lynx,Tetlin Refuge,ATS
1,1,5/22/2015 16:01,-141.70086,62.65972,1.6,Lynx,Tetlin Refuge,ATS
1,1,5/22/2015 20:00,-141.68324,62.64732,1.4,Lynx,Tetlin Refuge,ATS
1,1,5/23/2015 0:01,-141.68652,62.64677,1.3,Lynx,Tetlin Refuge,ATS
1,1,5/23/2015 4:00,-141.73704,62.6498,1.1,Lynx,Tetlin Refuge,ATS
1,1,5/23/2015 8:00,-141.75396,62.64873,1.4,Lynx,Tetlin Refuge,ATS
1,1,5/23/2015 12:00,-141.77685,62.65033,1,Lynx,Tetlin Refuge,ATS
1,1,5/23/2015 20:00,-141.79383,62.64757,1.1,Lynx,Tetlin Refuge,ATS
1,1,5/24/2015 0:00,-141.76454,62.64437,1.2,Lynx,Tetlin Refuge,ATS
1,1,5/24/2015 4:00,-141.75526,62.656,1.6,Lynx,Tetlin Refuge,ATS
1,1,5/24/2015 8:00,-141.73147,62.66934,1.3,Lynx,Tetlin Refuge,ATS
1,1,5/24/2015 12:00,-141.72662,62.67089,0.8,Lynx,Tetlin Refuge,ATS
1,1,5/24/2015 16:00,-141.72453,62.67238,1.8,Lynx,Tetlin Refuge,ATS
1,1,5/24/2015 20:01,-141.69445,62.67362,1,Lynx,Tetlin Refuge,ATS
1,1,5/25/2015 0:00,-141.65747,62.66061,1.6,Lynx,Tetlin Refuge,ATS
1,1,5/25/2015 4:00,-141.68324,62.65434,1,Lynx,Tetlin Refuge,ATS
1,1,5/25/2015 8:00,-141.70533,62.65804,1.2,Lynx,Tetlin Refuge,ATS
1,1,5/25/2015 12:00,-141.70487,62.65694,0.8,Lynx,Tetlin Refuge,ATS
1,1,5/25/2015 16:00,-141.70552,62.6572,1.2,Lynx,Tetlin Refuge,ATS
1,1,5/25/2015 20:00,-141.73516,62.64856,1,Lynx,Tetlin Refuge,ATS
1,1,5/26/2015 0:00,-141.77056,62.63928,1,Lynx,Tetlin Refuge,ATS
1,1,5/26/2015 4:00,-141.79498,62.65609,1,Lynx,Tetlin Refuge,ATS
1,1,5/26/2015 8:00,-141.75691,62.66118,1.3,Lynx,Tetlin Refuge,ATS
1,1,5/26/2015 16:00,-141.75637,62.66033,1,Lynx,Tetlin Refuge,ATS
1,1,5/26/2015 20:00,-141.73016,62.67365,0.9,Lynx,Tetlin Refuge,ATS
1,1,5/27/2015 0:00,-141.70048,62.65454,0.9,Lynx,Tetlin Refuge,ATS
1,1,5/27/2015 4:00,-141.70022,62.65079,1.1,Lynx,Tetlin Refuge,ATS
1,1,5/27/2015 8:00,-141.69175,62.6469,1.4,Lynx,Tetlin Refuge,ATS
1,1,5/27/2015 12:00,-141.65731,62.66284,1,Lynx,Tetlin Refuge,ATS
1,1,5/28/2015 8:00,-141.78776,62.63298,1.2,Lynx,Tetlin Refuge,ATS
1,1,5/28/2015 12:00,-141.73849,62.63232,1.6,Lynx,Tetlin Refuge,ATS
1,1,5/28/2015 16:01,-141.73832,62.63227,1.2,Lynx,Tetlin Refuge,ATS
1,1,5/28/2015 20:00,-141.72906,62.63167,1.7,Lynx,Tetlin Refuge,ATS
1,1,5/29/2015 0:00,-141.75556,62.64198,1.6,Lynx,Tetlin Refuge,ATS
1,1,5/29/2015 4:01,-141.76812,62.64374,1,Lynx,Tetlin Refuge,ATS
1,1,5/29/2015 8:01,-141.7951,62.64781,1,Lynx,Tetlin Refuge,ATS
1,1,5/29/2015 12:00,-141.79609,62.6482,1,Lynx,Tetlin Refuge,ATS
1,1,5/29/2015 16:00,-141.79531,62.64809,1,Lynx,Tetlin Refuge,ATS
1,1,5/29/2015 20:00,-141.75556,62.65621,1.4,Lynx,Tetlin Refuge,ATS
1,1,5/30/2015 0:00,-141.70449,62.64984,1,Lynx,Tetlin Refuge,ATS
1,1,5/30/2015 4:01,-141.6855,62.66406,1.5,Lynx,Tetlin Refuge,ATS
1,1,5/30/2015 8:00,-141.65658,62.6638,1.1,Lynx,Tetlin Refuge,ATS
1,1,5/30/2015 12:00,-141.66174,62.66144,1.2,Lynx,Tetlin Refuge,ATS
1,1,5/30/2015 16:00,-141.66242,62.66086,0.8,Lynx,Tetlin Refuge,ATS
1,1,5/30/2015 20:00,-141.66581,62.64842,1.2,Lynx,Tetlin Refuge,ATS
1,1,5/31/2015 0:00,-141.68824,62.64513,1,Lynx,Tetlin Refuge,ATS
1,1,5/31/2015 4:00,-141.68583,62.65459,0.9,Lynx,Tetlin Refuge,ATS
1,1,5/31/2015 16:00,-141.66889,62.66729,1.1,Lynx,Tetlin Refuge,ATS
1,1,5/31/2015 20:00,-141.68481,62.67259,1.1,Lynx,Tetlin Refuge,ATS
1,1,6/1/2015 0:00,-141.73901,62.6642,1,Lynx,Tetlin Refuge,ATS
1,1,6/1/2015 4:00,-141.78796,62.65002,0.9,Lynx,Tetlin Refuge,ATS
1,1,6/1/2015 8:02,-141.79772,62.6484,1.2,Lynx,Tetlin Refuge,ATS
1,1,6/1/2015 12:00,-141.79739,62.64829,1.5,Lynx,Tetlin Refuge,ATS
1,1,6/1/2015 16:00,-141.79747,62.64826,1.2,Lynx,Tetlin Refuge,ATS
1,1,6/1/2015 20:00,-141.7505,62.64419,1,Lynx,Tetlin Refuge,ATS
1,1,6/2/2015 0:00,-141.74066,62.66305,1.2,Lynx,Tetlin Refuge,ATS
1,1,6/2/2015 4:00,-141.71971,62.66776,1,Lynx,Tetlin Refuge,ATS
1,1,6/2/2015 8:00,-141.68908,62.66247,1.3,Lynx,Tetlin Refuge,ATS
1,1,6/2/2015 12:01,-141.68351,62.66061,1.5,Lynx,Tetlin Refuge,ATS
1,1,6/2/2015 16:00,-141.65582,62.66093,1,Lynx,Tetlin Refuge,ATS
1,1,6/2/2015 20:00,-141.68186,62.65443,1.3,Lynx,Tetlin Refuge,ATS
1,1,6/3/2015 0:00,-141.73704,62.65075,1.4,Lynx,Tetlin Refuge,ATS
1,1,6/3/2015 4:00,-141.75053,62.64546,1.1,Lynx,Tetlin Refuge,ATS
1,1,6/3/2015 8:00,-141.72254,62.67262,1.1,Lynx,Tetlin Refuge,ATS
1,1,6/3/2015 12:00,-141.73025,62.6764,1.1,Lynx,Tetlin Refuge,ATS
1,1,6/3/2015 16:00,-141.72921,62.67644,0.9,Lynx,Tetlin Refuge,ATS
1,1,6/3/2015 16:01,-141.76069,62.63359,1.5,Lynx,Tetlin Refuge,ATS
1,1,6/3/2015 20:00,-141.792,62.6439,1.3,Lynx,Tetlin Refuge,ATS
1,1,6/4/2015 4:00,-141.72891,62.64891,0.8,Lynx,Tetlin Refuge,ATS
1,1,6/4/2015 8:00,-141.68034,62.64764,1.2,Lynx,Tetlin Refuge,ATS
1,1,6/4/2015 12:00,-141.67268,62.67307,1.1,Lynx,Tetlin Refuge,ATS
1,1,6/4/2015 16:00,-141.6724,62.67333,1.1,Lynx,Tetlin Refuge,ATS
1,1,6/8/2015 0:00,-141.76687,62.64394,1.1,Lynx,Tetlin Refuge,ATS
1,1,3/9/2015 4:00,-141.77957,62.64776,1,Lynx,Tetlin Refuge,ATS
1,1,3/9/2015 12:00,-141.72924,62.67466,0.9,Lynx,Tetlin Refuge,ATS
1,1,3/9/2015 16:00,-141.69453,62.65734,1.2,Lynx,Tetlin Refuge,ATS
1,1,3/9/2015 20:00,-141.68725,62.66133,1.2,Lynx,Tetlin Refuge,ATS
1,1,3/10/2015 0:00,-141.68675,62.66122,1,Lynx,Tetlin Refuge,ATS
1,1,3/10/2015 4:00,-141.74317,62.64447,1.6,Lynx,Tetlin Refuge,ATS
1,1,3/10/2015 8:00,-141.75169,62.64087,0.9,Lynx,Tetlin Refuge,ATS
1,1,3/10/2015 12:01,-141.75718,62.66086,1.1,Lynx,Tetlin Refuge,ATS
1,1,3/10/2015 16:00,-141.77975,62.66106,1.6,Lynx,Tetlin Refuge,ATS
1,1,3/10/2015 20:00,-141.81263,62.65984,1.1,Lynx,Tetlin Refuge,ATS
1,1,3/11/2015 0:00,-141.81265,62.65985,0.8,Lynx,Tetlin Refuge,ATS
1,1,3/11/2015 4:00,-141.81263,62.65983,1,Lynx,Tetlin Refuge,ATS
1,1,3/11/2015 8:00,-141.80589,62.67135,0.8,Lynx,Tetlin Refuge,ATS
1,1,3/11/2015 12:00,-141.78189,62.65955,1.2,Lynx,Tetlin Refuge,ATS
1,1,3/11/2015 16:00,-141.75836,62.65056,1.3,Lynx,Tetlin Refuge,ATS
1,1,3/11/2015 20:00,-141.75927,62.64699,0.9,Lynx,Tetlin Refuge,ATS
1,1,3/12/2015 0:00,-141.75885,62.64545,0.8,Lynx,Tetlin Refuge,ATS
1,1,3/12/2015 4:00,-141.75907,62.6454,1.3,Lynx,Tetlin Refuge,ATS
1,1,3/12/2015 8:00,-141.75222,62.64572,0.9,Lynx,Tetlin Refuge,ATS
1,1,3/12/2015 12:00,-141.75076,62.64476,1.2,Lynx,Tetlin Refuge,ATS
1,1,3/12/2015 16:00,-141.75286,62.6463,1.1,Lynx,Tetlin Refuge,ATS
1,1,3/12/2015 20:00,-141.75093,62.64537,0.8,Lynx,Tetlin Refuge,ATS
1,1,3/13/2015 0:00,-141.75093,62.6454,1,Lynx,Tetlin Refuge,ATS
1,1,3/13/2015 4:00,-141.75096,62.64538,1.1,Lynx,Tetlin Refuge,ATS
1,1,3/13/2015 8:00,-141.75085,62.64534,1.1,Lynx,Tetlin Refuge,ATS
1,1,3/13/2015 12:00,-141.75093,62.6455,1.2,Lynx,Tetlin Refuge,ATS
1,1,3/13/2015 16:00,-141.75077,62.64496,1.4,Lynx,Tetlin Refuge,ATS
1,1,3/13/2015 20:00,-141.75115,62.64554,0.9,Lynx,Tetlin Refuge,ATS
1,1,3/14/2015 0:00,-141.75122,62.64549,0.8,Lynx,Tetlin Refuge,ATS
1,1,3/14/2015 4:00,-141.75183,62.64558,1.1,Lynx,Tetlin Refuge,ATS
1,1,3/14/2015 8:00,-141.75184,62.64554,1.2,Lynx,Tetlin Refuge,ATS
1,1,3/14/2015 12:00,-141.73295,62.65246,1.2,Lynx,Tetlin Refuge,ATS
1,1,3/14/2015 16:00,-141.71849,62.66602,1.1,Lynx,Tetlin Refuge,ATS
1,1,3/14/2015 20:00,-141.7841,62.67544,1.1,Lynx,Tetlin Refuge,ATS
1,1,3/15/2015 0:00,-141.8199,62.67242,1.8,Lynx,Tetlin Refuge,ATS
1,1,3/15/2015 4:00,-141.81036,62.6593,1.2,Lynx,Tetlin Refuge,ATS
1,1,3/15/2015 8:00,-141.81036,62.6593,1,Lynx,Tetlin Refuge,ATS
1,1,3/15/2015 12:00,-141.80162,62.65291,1.2,Lynx,Tetlin Refuge,ATS
1,1,3/15/2015 16:00,-141.80136,62.65917,1.4,Lynx,Tetlin Refuge,ATS
1,1,3/15/2015 20:00,-141.80723,62.66724,0.9,Lynx,Tetlin Refuge,ATS
1,1,3/16/2015 0:00,-141.80708,62.66698,0.9,Lynx,Tetlin Refuge,ATS
1,1,3/16/2015 4:00,-141.81825,62.66609,1,Lynx,Tetlin Refuge,ATS
1,1,3/16/2015 8:01,-141.81852,62.66651,1.7,Lynx,Tetlin Refuge,ATS
1,1,3/16/2015 12:00,-141.81866,62.65942,0.9,Lynx,Tetlin Refuge,ATS
1,1,3/16/2015 16:00,-141.8083,62.65962,1.2,Lynx,Tetlin Refuge,ATS
1,1,3/16/2015 20:00,-141.79333,62.66399,1.6,Lynx,Tetlin Refuge,ATS
1,1,3/17/2015 0:01,-141.79829,62.65876,1.3,Lynx,Tetlin Refuge,ATS
1,1,3/17/2015 4:00,-141.81044,62.66057,1.1,Lynx,Tetlin Refuge,ATS
1,1,3/17/2015 8:00,-141.80563,62.65911,1.2,Lynx,Tetlin Refuge,ATS
1,1,3/17/2015 12:00,-141.78692,62.65974,1.1,Lynx,Tetlin Refuge,ATS
1,1,3/17/2015 16:00,-141.78399,62.65996,1.3,Lynx,Tetlin Refuge,ATS
1,1,3/17/2015 20:00,-141.78709,62.6598,1.9,Lynx,Tetlin Refuge,ATS
1,1,3/18/2015 0:01,-141.78976,62.65968,1.1,Lynx,Tetlin Refuge,ATS
1,1,3/18/2015 4:00,-141.78987,62.65966,1.1,Lynx,Tetlin Refuge,ATS
1,1,3/18/2015 8:00,-141.80329,62.65913,1.1,Lynx,Tetlin Refuge,ATS
1,1,3/18/2015 12:00,-141.80329,62.659,1,Lynx,Tetlin Refuge,ATS
1,1,3/18/2015 16:00,-141.80154,62.66179,1.1,Lynx,Tetlin Refuge,ATS
1,1,3/18/2015 20:00,-141.7848,62.66514,0.9,Lynx,Tetlin Refuge,ATS
1,1,6/4/2015 20:00,-141.68748,62.67337,1.2,Lynx,Tetlin Refuge,ATS
1,1,6/5/2015 0:00,-141.72178,62.67567,1.1,Lynx,Tetlin Refuge,ATS
1,1,6/5/2015 4:00,-141.73405,62.67794,1.4,Lynx,Tetlin Refuge,ATS
1,1,6/5/2015 8:00,-141.74295,62.67368,1.5,Lynx,Tetlin Refuge,ATS
1,1,6/5/2015 12:00,-141.75099,62.66632,1,Lynx,Tetlin Refuge,ATS
1,1,6/5/2015 16:01,-141.75207,62.6692,1.9,Lynx,Tetlin Refuge,ATS
1,1,6/5/2015 20:00,-141.75004,62.66592,1.6,Lynx,Tetlin Refuge,ATS
1,1,6/6/2015 0:00,-141.75527,62.65034,1.4,Lynx,Tetlin Refuge,ATS
1,1,6/6/2015 4:00,-141.79739,62.64672,1,Lynx,Tetlin Refuge,ATS
1,1,6/6/2015 8:00,-141.75656,62.63431,1.3,Lynx,Tetlin Refuge,ATS
1,1,6/6/2015 12:00,-141.76037,62.63539,1.4,Lynx,Tetlin Refuge,ATS
1,1,6/6/2015 16:01,-141.76042,62.63549,1.4,Lynx,Tetlin Refuge,ATS
1,1,6/6/2015 20:00,-141.75436,62.6341,1.5,Lynx,Tetlin Refuge,ATS
1,1,6/7/2015 0:00,-141.71784,62.66523,2,Lynx,Tetlin Refuge,ATS
1,1,6/7/2015 4:00,-141.67764,62.67515,0.8,Lynx,Tetlin Refuge,ATS
1,1,6/7/2015 8:02,-141.66531,62.66141,1,Lynx,Tetlin Refuge,ATS
1,1,6/7/2015 12:01,-141.67906,62.66292,0.9,Lynx,Tetlin Refuge,ATS
1,1,6/7/2015 16:00,-141.68911,62.66247,0.9,Lynx,Tetlin Refuge,ATS
1,1,6/7/2015 20:00,-141.68699,62.64425,1,Lynx,Tetlin Refuge,ATS
1,1,6/8/2015 4:00,-141.72509,62.66416,0.8,Lynx,Tetlin Refuge,ATS
1,1,6/8/2015 16:00,-141.73612,62.66909,0.9,Lynx,Tetlin Refuge,ATS
1,1,6/8/2015 20:00,-141.75648,62.65634,1.1,Lynx,Tetlin Refuge,ATS
1,1,6/9/2015 0:00,-141.79139,62.65157,1.2,Lynx,Tetlin Refuge,ATS
1,1,6/9/2015 4:00,-141.79139,62.64759,1.1,Lynx,Tetlin Refuge,ATS
1,1,6/9/2015 8:00,-141.7359,62.64378,1.5,Lynx,Tetlin Refuge,ATS
1,1,6/9/2015 12:00,-141.74481,62.65653,0.9,Lynx,Tetlin Refuge,ATS
1,1,6/9/2015 16:00,-141.74485,62.65634,1.2,Lynx,Tetlin Refuge,ATS
1,1,6/9/2015 20:00,-141.73597,62.66909,0.9,Lynx,Tetlin Refuge,ATS
1,1,6/10/2015 0:00,-141.72123,62.67301,0.9,Lynx,Tetlin Refuge,ATS
1,1,6/10/2015 4:00,-141.72116,62.67301,1,Lynx,Tetlin Refuge,ATS
1,1,6/10/2015 8:00,-141.68211,62.66892,1.5,Lynx,Tetlin Refuge,ATS
1,1,6/10/2015 12:00,-141.68385,62.66909,0.9,Lynx,Tetlin Refuge,ATS
1,1,6/10/2015 16:00,-141.68728,62.65969,1.1,Lynx,Tetlin Refuge,ATS
1,1,6/11/2015 0:01,-141.73612,62.67113,0.9,Lynx,Tetlin Refuge,ATS
1,1,6/11/2015 4:01,-141.77265,62.6483,1.4,Lynx,Tetlin Refuge,ATS
1,1,6/11/2015 8:00,-141.72933,62.66763,1,Lynx,Tetlin Refuge,ATS
1,1,6/11/2015 12:00,-141.73603,62.66907,0.9,Lynx,Tetlin Refuge,ATS
1,1,6/11/2015 16:00,-141.74778,62.64339,1.7,Lynx,Tetlin Refuge,ATS
1,1,6/11/2015 20:00,-141.7284,62.64265,1.2,Lynx,Tetlin Refuge,ATS
1,1,6/12/2015 0:02,-141.75856,62.63486,0.9,Lynx,Tetlin Refuge,ATS
1,1,6/12/2015 4:00,-141.76611,62.64179,0.8,Lynx,Tetlin Refuge,ATS
1,1,6/12/2015 8:01,-141.74623,62.64613,1,Lynx,Tetlin Refuge,ATS
1,1,6/12/2015 16:00,-141.73674,62.6735,0.9,Lynx,Tetlin Refuge,ATS
1,1,6/12/2015 20:00,-141.68107,62.67441,1.2,Lynx,Tetlin Refuge,ATS
1,1,6/13/2015 0:00,-141.65968,62.66074,0.9,Lynx,Tetlin Refuge,ATS
1,1,6/13/2015 4:00,-141.65966,62.66081,1.1,Lynx,Tetlin Refuge,ATS
1,1,6/13/2015 8:00,-141.6829,62.6461,1,Lynx,Tetlin Refuge,ATS
1,1,6/13/2015 12:00,-141.68745,62.64704,1.1,Lynx,Tetlin Refuge,ATS
1,1,6/13/2015 16:00,-141.68717,62.64712,1.2,Lynx,Tetlin Refuge,ATS
1,1,6/13/2015 20:00,-141.69854,62.6511,0.9,Lynx,Tetlin Refuge,ATS
1,1,6/14/2015 0:00,-141.74848,62.67107,1.1,Lynx,Tetlin Refuge,ATS
1,1,6/14/2015 4:01,-141.7965,62.64862,1.7,Lynx,Tetlin Refuge,ATS
1,1,6/14/2015 8:00,-141.75886,62.64032,1.3,Lynx,Tetlin Refuge,ATS
1,1,6/14/2015 12:01,-141.75724,62.64836,1.1,Lynx,Tetlin Refuge,ATS
1,1,6/14/2015 16:00,-141.75732,62.64841,0.9,Lynx,Tetlin Refuge,ATS
1,1,6/14/2015 20:00,-141.73718,62.66344,0.9,Lynx,Tetlin Refuge,ATS
1,1,6/15/2015 0:00,-141.73501,62.66594,0.9,Lynx,Tetlin Refuge,ATS
1,1,6/15/2015 4:01,-141.72703,62.66984,1.7,Lynx,Tetlin Refuge,ATS
1,1,6/15/2015 8:00,-141.72239,62.67523,0.9,Lynx,Tetlin Refuge,ATS
1,1,6/15/2015 12:00,-141.72238,62.67515,1,Lynx,Tetlin Refuge,ATS
1,1,6/15/2015 20:01,-141.68515,62.6703,1,Lynx,Tetlin Refuge,ATS
1,1,6/16/2015 0:00,-141.69262,62.65607,1,Lynx,Tetlin Refuge,ATS
1,1,6/16/2015 4:01,-141.70416,62.65719,0.8,Lynx,Tetlin Refuge,ATS
1,1,6/16/2015 8:00,-141.74928,62.67084,0.9,Lynx,Tetlin Refuge,ATS
1,1,6/16/2015 12:00,-141.74946,62.67082,1.1,Lynx,Tetlin Refuge,ATS
1,1,6/16/2015 20:00,-141.78811,62.65024,0.9,Lynx,Tetlin Refuge,ATS
1,1,6/17/2015 0:00,-141.78857,62.64713,0.8,Lynx,Tetlin Refuge,ATS
1,1,6/17/2015 4:00,-141.79154,62.64704,0.8,Lynx,Tetlin Refuge,ATS
1,1,6/17/2015 8:00,-141.79867,62.64782,0.8,Lynx,Tetlin Refuge,ATS
1,1,6/17/2015 12:00,-141.79708,62.64858,0.9,Lynx,Tetlin Refuge,ATS
1,1,6/17/2015 16:01,-141.79747,62.64846,1.4,Lynx,Tetlin Refuge,ATS
1,1,6/17/2015 20:00,-141.79776,62.64875,0.8,Lynx,Tetlin Refuge,ATS
1,1,6/18/2015 0:01,-141.76637,62.64418,0.9,Lynx,Tetlin Refuge,ATS
1,1,6/18/2015 4:00,-141.76507,62.64204,0.9,Lynx,Tetlin Refuge,ATS
